id_specific_price;id_specific_price_rule;id_cart;id_product;id_shop;id_shop_group;id_currency;id_country;id_group;id_customer;id_product_attribute;price;from_quantity;reduction;reduction_tax;reduction_type;from;to
3191;0;6219;105;1;1;0;0;0;0;37747;22.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3192;0;6220;682;1;1;0;0;0;0;38208;69.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3193;0;6223;113;1;1;0;0;0;0;1135;216.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3195;0;6227;3316;1;1;0;0;0;0;33165;607.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3197;0;6229;120;1;1;0;0;0;0;36970;49.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3200;0;6234;2758;1;1;0;0;0;0;36835;49.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3201;0;6235;2836;1;1;0;0;0;0;28365;267.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3202;0;6236;3103;1;1;0;0;0;0;37994;58.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3205;0;6241;222;1;1;0;0;0;0;2222;42.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3206;0;6242;1072;1;1;0;0;0;0;10725;103.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3207;0;6241;222;1;1;0;0;0;1476;2222;28.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3208;0;6243;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3209;0;6241;3231;1;1;0;0;0;1476;32312;46.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3212;0;6246;2630;1;1;0;0;0;0;36693;36.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3213;0;6246;2648;1;1;0;0;0;0;37787;9.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3214;0;6247;2700;1;1;0;0;0;0;37864;117.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3217;0;6251;2812;1;1;0;0;0;0;28125;78.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3219;0;6254;3283;1;1;0;0;0;0;38345;198.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3220;0;6255;2624;1;1;0;0;0;0;26242;19.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3223;0;6263;82;1;1;0;0;0;0;36783;33.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3225;0;6266;134;1;1;0;0;0;0;38020;15.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3226;0;6267;2756;1;1;0;0;0;0;27562;19.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3234;0;6270;2780;1;1;0;0;0;0;36832;99.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3235;0;6271;3316;1;1;0;0;0;0;33165;292.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3237;0;6272;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3238;0;6273;150;1;1;0;0;0;0;1501;10.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3241;0;6277;185;1;1;0;0;0;0;38058;126.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3242;0;6278;2969;1;1;0;0;0;0;29695;59.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3243;0;6280;3080;1;1;0;0;0;0;30805;220.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3244;0;6281;2759;1;1;0;0;0;0;37917;495.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3246;0;6283;2915;1;1;0;0;0;0;38322;89.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3247;0;6285;112;1;1;0;0;0;0;37909;640.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3251;0;6289;2759;1;1;0;0;0;0;27592;198.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3256;0;6291;176;1;1;0;0;0;0;36053;177.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3257;0;6292;2969;1;1;0;0;0;0;29695;177.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3258;0;6293;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3260;0;6295;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3261;0;6296;2969;1;1;0;0;0;0;29691;118.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3267;0;6304;3316;1;1;0;0;0;0;33161;247.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3269;0;6310;2915;1;1;0;0;0;0;38322;267.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3271;0;6312;3316;1;1;0;0;0;0;33161;157.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3272;0;6314;3444;1;1;0;0;0;0;37971;99.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3273;0;6316;2718;1;1;0;0;0;0;27182;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3274;0;6317;3316;1;1;0;0;0;0;33165;315.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3275;0;6320;3171;1;1;0;0;0;0;31715;1120.520000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3276;0;6323;105;1;1;0;0;0;0;1051;22.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3277;0;6324;83;1;1;0;0;0;0;36785;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3278;0;6325;2711;1;1;0;0;0;0;37447;356.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3279;0;6327;1222;1;1;0;0;0;0;38191;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3280;0;6328;2701;1;1;0;0;0;0;27012;39.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3284;0;6340;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3285;0;6342;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3287;0;6344;3444;1;1;0;0;0;0;37971;99.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3288;0;6345;110;1;1;0;0;0;0;36687;58.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3289;0;6346;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3290;0;6347;2946;1;1;0;0;0;0;29461;208.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3291;0;6349;82;1;1;0;0;0;0;822;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3293;0;6353;2993;1;1;0;0;0;0;29935;59.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3294;0;6354;140;1;1;0;0;0;0;1402;19.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3295;0;6355;2759;1;1;0;0;0;0;37198;2970.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3296;0;6357;2829;1;1;0;0;0;0;37912;169.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3297;0;6358;1092;1;1;0;0;0;0;10921;13.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3298;0;6359;222;1;1;0;0;0;0;36683;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3299;0;6360;1222;1;1;0;0;0;0;37226;30.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3300;0;6361;3534;1;1;0;0;0;0;38026;468.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3301;0;6362;222;1;1;0;0;0;0;36683;28.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3303;0;6365;111;1;1;0;0;0;0;1112;36.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3306;0;6367;2810;1;1;0;0;0;0;38174;39.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3310;0;6369;2630;1;1;0;0;0;0;36693;216.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3312;0;6370;148;1;1;0;0;0;0;36738;73.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3313;0;6371;85;1;1;0;0;0;0;851;51.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3314;0;6372;222;1;1;0;0;0;0;36683;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3315;0;6373;2629;1;1;0;0;0;0;26292;87.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3317;0;6377;2970;1;1;0;0;0;0;29705;110.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3319;0;6378;1222;1;1;0;0;0;0;37226;24.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3323;0;6383;2758;1;1;0;0;0;0;36835;98.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3324;0;6305;3443;1;1;0;0;0;0;34249;220.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3326;0;6384;1222;1;1;0;0;0;0;37226;30.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3327;0;6385;2616;1;1;0;0;0;0;26162;30.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3329;0;6387;3421;1;1;0;0;0;0;34144;390.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3330;0;6389;1982;1;1;0;0;0;0;19821;15.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3331;0;6390;3368;1;1;0;0;0;0;33685;291.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3332;0;6391;84;1;1;0;0;0;0;38202;44.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3333;0;6392;2913;1;1;0;0;0;0;29131;86.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3335;0;6394;3368;1;1;0;0;0;0;33685;291.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3338;0;6397;3263;1;1;0;0;0;0;32635;34.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3339;0;6398;148;1;1;0;0;0;0;36738;110.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3340;0;6399;2701;1;1;0;0;0;0;27012;117.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3341;0;6400;2758;1;1;0;0;0;0;36835;98.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3343;0;6403;113;1;1;0;0;0;0;1135;72.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3344;0;6404;1982;1;1;0;0;0;0;19822;15.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3345;0;6405;110;1;1;0;0;0;0;1102;29.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3348;0;6411;2621;1;1;0;0;0;0;26212;144.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3350;0;6414;178;1;1;0;0;0;0;36990;36.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3351;0;6416;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3352;0;6417;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3353;0;6418;2621;1;1;0;0;0;0;26212;72.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3354;0;6419;222;1;1;0;0;0;0;36683;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3355;0;6420;2818;1;1;0;0;0;0;28181;891.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3356;0;6423;2630;1;1;0;0;0;0;36693;36.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3357;0;6424;82;1;1;0;0;0;0;36783;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3358;0;6426;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3360;0;6428;2952;1;1;0;0;0;0;29525;69.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3366;0;6433;2648;1;1;0;0;0;0;37787;9.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3367;0;6434;13;1;1;0;0;0;0;37580;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3370;0;6437;2937;1;1;0;0;0;0;29375;55.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3372;0;6441;2758;1;1;0;0;0;0;36835;98.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3373;0;6443;2758;1;1;0;0;0;0;36833;49.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3374;0;6444;3443;1;1;0;0;0;0;34251;110.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3375;0;6445;2841;1;1;0;0;0;0;28411;357.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3377;0;6446;2955;1;1;0;0;0;0;29555;1365.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3378;0;6446;2946;1;1;0;0;0;0;29465;364.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3380;0;6448;121;1;1;0;0;0;0;37921;155.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3381;0;6452;118;1;1;0;0;0;0;1181;490.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3383;0;6453;176;1;1;0;0;0;0;36053;59.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3384;0;6453;178;1;1;0;0;0;0;1782;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3385;0;6454;112;1;1;0;0;0;0;1121;240.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3386;0;6455;19;1;1;0;0;0;0;191;29.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3387;0;6456;72;1;1;0;0;0;0;38090;87.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3391;0;6461;1222;1;1;0;0;0;0;37226;6.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3392;0;6462;2621;1;1;0;0;0;0;37732;72.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3399;0;6468;3365;1;1;0;0;0;0;33652;51.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3400;0;6470;2864;1;1;0;0;0;0;28645;90.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3401;0;6471;2864;1;1;0;0;0;0;28641;180.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3405;0;6476;2758;1;1;0;0;0;0;36835;49.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3406;0;6477;2844;1;1;0;0;0;0;37194;99.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3407;0;6478;113;1;1;0;0;0;0;1135;72.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3408;0;6479;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3409;0;6480;47;1;1;0;0;0;0;471;40.040000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3410;0;6481;2780;1;1;0;0;0;0;36832;297.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3411;0;6482;1982;1;1;0;0;0;0;19822;75.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3413;0;6484;121;1;1;0;0;0;0;37923;207.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3416;0;6486;2658;1;1;0;0;0;0;38098;225.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3417;0;6487;2759;1;1;0;0;0;0;37919;99.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3419;0;6489;2759;1;1;0;0;0;0;37919;198.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3421;0;6493;3370;1;1;0;0;0;0;33701;39.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3422;0;6494;2862;1;1;0;0;0;0;38326;21.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3423;0;6495;2994;1;1;0;0;0;0;29942;219.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3424;0;6496;2841;1;1;0;0;0;0;28411;357.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3425;0;6497;2022;1;1;0;0;0;0;20222;20.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3427;0;6497;2022;1;1;0;0;0;1550;20222;20.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3430;0;6501;2758;1;1;0;0;0;0;36835;196.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3432;0;6503;2952;1;1;0;0;0;0;29525;69.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3433;0;6504;2791;1;1;0;0;0;0;37984;26.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3435;0;6508;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3446;0;6509;1412;1;1;0;0;0;0;38110;1912.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3447;0;6509;43;1;1;0;0;0;0;38016;1011.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3448;0;6509;150;1;1;0;0;0;0;37995;892.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3449;0;6509;2953;1;1;0;0;0;0;37350;1530.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3450;0;6509;134;1;1;0;0;0;0;38020;1275.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3451;0;6509;137;1;1;0;0;0;0;1372;1338.750000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3453;0;6511;83;1;1;0;0;0;0;832;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3457;0;6516;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3458;0;6517;3103;1;1;0;0;0;0;37994;29.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3460;0;6520;1222;1;1;0;0;0;0;37226;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3461;0;6521;3318;1;1;0;0;0;0;36862;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3463;0;6524;222;1;1;0;0;0;0;2222;28.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3464;0;6525;3104;1;1;0;0;0;0;36145;86.666680;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3465;0;6526;83;1;1;0;0;0;0;36785;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3468;0;6530;2747;1;1;0;0;0;0;27471;180.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3469;0;6531;2829;1;1;0;0;0;0;37912;1183.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3472;0;6533;1222;1;1;0;0;0;0;38191;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3473;0;6534;2626;1;1;0;0;0;0;36427;40.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3475;0;6537;1222;1;1;0;0;0;0;37226;6.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3476;0;6538;222;1;1;0;0;0;0;2222;14.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3477;0;6539;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3479;0;6540;3533;1;1;0;0;0;0;38024;177.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3480;0;6541;222;1;1;0;0;0;0;36683;42.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3481;0;6406;106;1;1;0;0;0;0;1062;108.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3482;0;6542;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3485;0;6546;121;1;1;0;0;0;0;1211;155.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3490;0;6550;2761;1;1;0;0;0;0;27612;11.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3491;0;6551;3198;1;1;0;0;0;0;31985;98.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3493;0;6554;2867;1;1;0;0;0;0;37876;103.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3494;0;6556;111;1;1;0;0;0;0;38021;12.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3496;0;6558;2994;1;1;0;0;0;0;29942;73.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3497;0;6560;82;1;1;0;0;0;0;822;11.250000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3498;0;6561;120;1;1;0;0;0;0;1201;73.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3499;0;6431;3315;1;1;0;0;0;0;34199;225.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3503;0;6564;2721;1;1;0;0;0;0;27212;37.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3506;0;6567;1222;1;1;0;0;0;0;37226;18.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3514;0;6573;3316;1;1;0;0;0;0;33161;225.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3515;0;6574;1222;1;1;0;0;0;0;38191;174.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3517;0;6576;2822;1;1;0;0;0;0;28221;312.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3518;0;6577;3358;1;1;0;0;0;0;33582;54.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3520;0;6578;2964;1;1;0;0;0;0;29645;546.880000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3521;0;6578;2962;1;1;0;0;0;0;36214;19.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3523;0;6431;3316;1;1;0;0;0;0;33161;247.500000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3524;0;6431;2969;1;1;0;0;0;0;29691;177.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3525;0;6582;2621;1;1;0;0;0;0;37733;504.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3526;0;6583;3571;1;1;0;0;0;0;38377;161.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3527;0;6584;30;1;1;0;0;0;0;38065;135.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
3528;0;6585;2810;1;1;0;0;0;0;34208;39.000000;1;0.000000;0;amount;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
